id,s_no,tpa,entity_code,hospital_name,district,subentities,single_multi,pvt_govt,directrate,edc,edc_date,year,created_on,updated_on
11311,438,MA,H_22708,"CCH, Nungambakkam, Chennai TN.",Chennai,CCH,CCH,CCH,Govt,23,2018-09-05,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11312,439,MA,H_22709,"CCH, Perambur, Chennai TN.",Chennai,CCH,CCH,CCH,Govt,23,2018-09-05,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11307,434,MA,H_22592,"CCH, Perumalpet, Chennai TN.",Chennai,CCH,CCH,CCH,Govt,16,2018-03-14,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11301,428,MA,H_22585,"CCH, Royapuram, Chennai TN.",Chennai,CCH,CCH,CCH,Govt,16,2018-03-14,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11309,436,MA,H_22594,"CCH, Saidapet, Chennai TN.",Chennai,CCH,CCH,CCH,Govt,16,2018-03-14,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11308,435,MA,H_22593,"CCH, Shenoynagar, Chennai TN.",Chennai,CCH,CCH,CCH,Govt,16,2018-03-14,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11304,431,MA,H_22589,"CCH, Teynampet, Chennai TN.",Chennai,CCH,CCH,CCH,Govt,16,2018-03-14,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11302,429,MA,H_22586,"CCH, TVK Nagar, Chennai TN.",Chennai,CCH,CCH,CCH,Govt,16,2018-03-14,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11300,427,MA,H_22597,"CCH,Tondiarpet, Chennai TN.",Chennai,CCH,CCH,CCH,Govt,16,2018-03-14,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11471,601,MA,H_26088,"Chennai  Health Foundation Hospital, Chennai, TN.",CHENNAI,PVT HOSPITAL,Multiple,PVT HOSPITAL,Pvt,80,2024-10-04,2024,2025-12-05 10:57:38,2025-12-05 10:57:38
11462,592,MA,H_25826,"Chennai Breast Centre, Chennai TN.",Chennai,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,67,2023-03-28,2023,2025-12-05 10:57:38,2025-12-05 10:57:38
11429,559,MA,H_22088,"Chennai National Hospital, Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11450,580,MA,H_23432,"Chennai Orthopedic Centre, Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,51,2021-08-19,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
13090,,MA,H_CPTH,Chennai Port Trust Hospital,Chennai,GOI,GOI,GOI,Govt,39,2020-09-17,2020,2025-12-06 04:39:29,2025-12-08 06:23:27
11310,437,MA,H_22596,"Communicable Disease Hos,Tondiarpet, Chennai TN.",Chennai,CCH,CCH,CCH,Govt,16,2018-03-14,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11391,521,MA,H_18766,"CSI KALYANI GENERAL HOSPITAL, Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,1,2017-03-20,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11319,446,MA,H_22470,"DEIC ,Chennai TN.",Chennai,DEIC,DEIC,DEIC,Govt,,2018-02-05,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11467,597,MA,H_26061,"Devraj Manickchand Maternity Hospital, Chennai,TN.",CHENNAI,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,79,2024-08-29,2024,2025-12-05 10:57:38,2025-12-05 10:57:38
11317,444,MA,H_26029,"District Diff. Abled Welfare Off,North Chennai TN.",Chennai,DDWO,DDWO,DDWO,Govt,,2024-06-05,2024,2025-12-05 10:57:38,2025-12-05 10:57:38
11315,442,MA,H_22509,"District Diff. abled welfare office,Chennai TN.",Chennai,DDWO,DDWO,DDWO,Govt,15,2018-05-02,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11374,504,MA,H_22719,"DOC Medical Services PVT LTD,Chennai DC.",Chennai,DC PVT-STANDALONE,PVT-STANDALONE,PVT DC -STANDALONE,Pvt,24,2018-08-10,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11406,536,MA,H_18403,"Dr Mehtas Hospitals Chetpet,Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,4,2017-04-12,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11404,534,MA,H_18354,"Dr Rai Memorial Cancer Institute,Chennai TN.",Chennai,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,4,2017-04-12,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11411,541,MA,H_18621,"Dr. Agarwals Eye Hospital,Chennai TN.",Chennai,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,4,2017-04-12,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11418,548,MA,H_20927,"Faith Multispecialty Hospital,Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11456,586,MA,H_24941,"FIRM Hospitals, Chennai TN.",Chennai,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,55,2021-11-12,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11445,575,MA,H_23668,"Fortis Health Care ltd,Vadapalani Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,47,2021-04-21,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11446,576,MA,H_23667,"Fortis Health Care ltd,Vadapalani Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,47,2021-04-21,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11375,505,MA,H_22974,"Gemini Scans Pvt Ltd,Vadapalani,Chennai DC.",Chennai,DC PVT-STANDALONE,PVT-STANDALONE,PVT DC -STANDALONE,Pvt,32,2019-08-17,2019,2025-12-05 10:57:38,2025-12-05 10:57:38
11459,589,MA,H_23434,"GKM Hospital, Purasaiwakam, Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,58,2022-04-28,2022,2025-12-05 10:57:38,2025-12-05 10:57:38
11334,464,MA,H_25895,"Government Dental College, Chennai TN.",Chennai,Govt-DME,Multi,Govt-DME,Govt,71,2023-08-08,2023,2025-12-05 10:57:38,2025-12-05 10:57:38
11338,468,MA,H_22551,"Government Peripheral Hosp,KK Nagar,Chennai TN.",Chennai,Sub-district Hospital,Multi,Govt-DMS,Govt,16,2018-03-14,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11337,467,MA,H_22580,"Government Peripheral Hosp,Periyar Ngr,Chennai TN.",Chennai,Sub-district Hospital,Multi,Govt-DMS,Govt,15,2018-02-02,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11328,458,MA,H_18727,"Government Peripheral Hosp,Tondiarpet,Chennai TN.",Chennai,MCH- attached institution,Multi,Govt-DME,Govt,1,2017-03-20,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11351,481,MA,H_25731 ,"Govt Alandur UPHC, Chennai TN.",Chennai,PHC,Multi,Govt-MTM,Govt,62,2022-08-30,2022,2025-12-05 10:57:38,2025-12-05 10:57:38
11347,477,MA,H_25727 ,"Govt Ayanavaram UCHC, Chennai TN.",Chennai,CHC,Multi,Govt-MTM,Govt,62,2022-08-30,2022,2025-12-05 10:57:38,2025-12-05 10:57:38
11343,473,MA,H_25706 ,"Govt CHC Adayar,  Chennai TN.",Chennai,CHC,Multi,Govt-MTM,Govt,61,2022-07-25,2022,2025-12-05 10:57:38,2025-12-05 10:57:38
11344,474,MA,H_25707 ,"Govt CHC RK Nagar,  Chennai TN.",Chennai,CHC,Multi,Govt-MTM,Govt,61,2022-07-25,2022,2025-12-05 10:57:38,2025-12-05 10:57:38
11341,471,MA,H_24457,"Govt Hospital,Ayanavaram ESI, Chennai TN. ",Chennai,Sub-district Hospital,Multi,Govt-DMS,Govt,50,2021-07-30,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11353,483,MA,H_25733 ,"Govt INJAMBAKKAM UCHC, Chennai TN.",Chennai,CHC,Multi,Govt-MTM,Govt,62,2022-08-30,2022,2025-12-05 10:57:38,2025-12-05 10:57:38
11339,469,MA,H_22751,"Govt Institute of mental health, Chennai TN.",Chennai,MCH- attached institution,Multi,Govt-DMS,Govt,26,2018-12-06,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11333,463,MA,H_25882,"Govt Kalaignar Centenary Spr Spl Hosp, Chennai TN.",Chennai,Super specialty Hospital,Multi,Govt-DME,Govt,69,2023-05-12,2023,2025-12-05 10:57:38,2025-12-05 10:57:38
11348,478,MA,H_25728 ,"Govt Manjambakkam UCHC, Chennai TN.",Chennai,CHC,Multi,Govt-MTM,Govt,62,2022-08-30,2022,2025-12-05 10:57:38,2025-12-05 10:57:38
11358,488,MA,H_25775 ,"Govt Mirsahibpet UCHC, Chennai TN.",Chennai,CHC,Multi,Govt-MTM,Govt,65,2023-01-06,2023,2025-12-05 10:57:38,2025-12-05 10:57:38
11331,461,MA,H_18724,"Govt Opthomology Hospital,Chennai TN.",Chennai,MCH- attached institution,Multi,Govt-DME,Govt,1,2017-03-20,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11355,485,MA,H_25735 ,"Govt PADI UCHC, Chennai TN.",Chennai,CHC,Multi,Govt-MTM,Govt,62,2022-08-30,2022,2025-12-05 10:57:38,2025-12-05 10:57:38
11340,470,MA,H_24455,"Govt Peripheral Hospital, Saidapet,Chennai TN.",Chennai,Sub-district Hospital,Multi,Govt-DMS,Govt,50,2021-07-30,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11350,480,MA,H_25730 ,"Govt Perungudi UCHC, Chennai TN.",Chennai,CHC,Multi,Govt-MTM,Govt,62,2022-08-30,2022,2025-12-05 10:57:38,2025-12-05 10:57:38
11354,484,MA,H_25734 ,"Govt PORUR UCHC, Chennai TN.",Chennai,CHC,Multi,Govt-MTM,Govt,62,2022-08-30,2022,2025-12-05 10:57:38,2025-12-05 10:57:38
11345,475,MA,H_25708 ,"Govt Pulianthope CHC,Chennai TN.",Chennai,CHC,Multi,Govt-MTM,Govt,61,2022-07-25,2022,2025-12-05 10:57:38,2025-12-05 10:57:38
11349,479,MA,H_25729 ,"Govt Puzhal CHC, Chennai TN.",Chennai,CHC,Multi,Govt-MTM,Govt,62,2022-08-30,2022,2025-12-05 10:57:38,2025-12-05 10:57:38
11357,487,MA,H_25744 ,"Govt Sanjeevarayanpet UCHC, Chennai TN.",Chennai,CHC,Multi,Govt-MTM,Govt,63,2022-09-30,2022,2025-12-05 10:57:38,2025-12-05 10:57:38
11356,486,MA,H_25736 ,"Govt Thiruvottiyur UCHC, Chennai TN.",Chennai,CHC,Multi,Govt-MTM,Govt,62,2022-08-30,2022,2025-12-05 10:57:38,2025-12-05 10:57:38
11352,482,MA,H_25732 ,"Govt VADAPALANI UCHC, Chennai TN.",Chennai,CHC,Multi,Govt-MTM,Govt,62,2022-08-30,2022,2025-12-05 10:57:38,2025-12-05 10:57:38
11314,441,MA,H_25944,"Govt Vyasarpadi UPHC TANKER Foundation,Chennai TN.",Chennai,CCH,CCH,CCH,Govt,72,2023-11-17,2023,2025-12-05 10:57:38,2025-12-05 10:57:38
11332,462,MA,H_22552,"Govt. Omandhurar Medical coll and hosp,Chennai TN.",Chennai,Govt-DME,Multi,Govt-DME,Govt,6,2017-05-15,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11318,445,MA,H_26097,"Govt. OSTC, Kannagi Nagar, Chennai, TN.",Chennai,DDWO,DDWO,DDWO,Govt,,2024-11-22,2024,2025-12-05 10:57:38,2025-12-05 10:57:38
11329,459,MA,H_18729,"Govt. Royapettah Hospital, Royapetta,Chennai TN.",Chennai,MCH- attached institution,Multi,Govt-DME,Govt,1,2017-03-20,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11322,452,MA,H_18719,"Govt. Stanley Medical College Hospital,Chennai TN.",Chennai,Govt-DME,Multi,Govt-DME,Govt,1,2017-03-20,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11323,453,MA,H_18702,"Govt.Kilpauk Medical CollegeHospitalChennai,TN.",Chennai,Govt-DME,Multi,Govt-DME,Govt,1,2017-03-20,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11321,451,MA,H_22620,"Govt.Super Speciality Hospital,Omandur Chennai TN.",Chennai,Super specialty Hospital,Multi,Govt-DME,Govt,1,2017-03-20,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11336,466,MA,H_20059,"GOVT.TB HOSPITAL OTTERI , CHENNAI TN.",Chennai,Sub-district Hospital,Multi,Govt-DMS,Govt,1,2017-03-20,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11342,472,MA,H_24719,"Govt.UPHC Kondithop ,Chennai TN.",Chennai,PHC,Multi,Govt-MTM,Govt,52,2021-08-09,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11381,511,MA,H_24946,"Healthcare global enterprises Ltd, Chennai DC. ",Chennai,DC PVT-STANDALONE,PVT-STANDALONE,PVT DC -STANDALONE,Pvt,55,2021-11-12,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11443,573,MA,H_23447,"Hycare Super Speciality Hospital, Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,43,2020-12-30,2020,2025-12-05 10:57:38,2025-12-05 10:57:38
11326,456,MA,H_18725,"ICH,Egmore,Chennai TN.",Chennai,MCH- attached institution,Multi,Govt-DME,Govt,1,2017-03-20,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11325,455,MA,H_18726,"IOG,Egmore,Chennai TN.",Chennai,MCH- attached institution,Multi,Govt-DME,Govt,1,2017-03-20,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11452,582,MA,H_23673,"Iswarya Fertility, Adyar, Chennai TN.",Chennai,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,53,2021-09-18,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11379,509,MA,H_24943,"Jeenomics Laboratory Private Ltd, Chennai DC.",Chennai,DC PVT-STANDALONE,PVT-STANDALONE,PVT DC -STANDALONE,Pvt,55,2021-11-12,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11371,501,MA,H_22363,"Jeevan Stem Cell Foundation, Chennai DC.",Chennai,DC PVT-STANDALONE,PVT-STANDALONE,PVT DC -STANDALONE,Pvt,10,2017-08-21,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11438,568,MA,H_21992,"Kanchi Kamakoti Child Trust Hospital ,Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,30,2019-03-20,2019,2025-12-05 10:57:38,2025-12-05 10:57:38
11400,530,MA,H_19649,"Kauvery Hospital Chennai,TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,3,2017-04-04,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11466,596,MA,H_26026,"Kauvery Hospital, Vadapalani, Chennai, TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,77,2024-07-08,2024,2025-12-05 10:57:38,2025-12-05 10:57:38
11478,608,MA,H_26267,"Kewalchand Mohanabai Dialysis Centr, Chennai TN.",Chennai,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,89,2025-07-30,2025,2025-12-05 10:57:38,2025-12-05 10:57:38
11324,454,MA,H_18731,"KGH,Chennai TN.",Chennai,MCH- attached institution,Multi,Govt-DME,Govt,1,2017-03-20,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11479,609,MA,H_26268,"Khivraj Chordia Memorial Dialysis, Chennai TN. ",Chennai,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,89,2025-07-30,2025,2025-12-05 10:57:38,2025-12-05 10:57:38
11316,443,MA,H_23012,"KK Nagar Rehabilitation Centre,DDAWO,Chennai TN.",Chennai,DDWO,DDWO,DDWO,Govt,33,2019-11-08,2019,2025-12-05 10:57:38,2025-12-05 10:57:38
11409,539,MA,H_18267,"KKR ENT Hospital And Institute, Chennai TN.",Chennai,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,4,2017-04-12,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11458,588,MA,H_24101,"KL Hospital, Neelangarai, Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,58,2022-04-28,2022,2025-12-05 10:57:38,2025-12-05 10:57:38
11463,593,MA,H_25896,"Kolathur Dialysis and Medical Center, Chennai TN.",Chennai,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,71,2023-08-08,2023,2025-12-05 10:57:38,2025-12-05 10:57:38
11415,545,MA,H_18290,"Kumaran Hospital Kilpauk, Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,4,2017-04-12,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11430,560,MA,H_18622,"Laksha Hospital,Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11380,510,MA,H_24945,"Lamfer Healthcare Private Ltd, Chennai DC.",Chennai,DC PVT-STANDALONE,PVT-STANDALONE,PVT DC -STANDALONE,Pvt,55,2021-11-12,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11361,491,MA,H_21442,"Liberty High Scans, Alwarpet, Chennai DC.",Chennai,DC PVT-STANDALONE,PVT-STANDALONE,PVT DC -STANDALONE,Pvt,2,2017-03-27,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11428,558,MA,H_18303,"Lifeline Multispeciality Hospital, Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11424,554,MA,H_18365,"M R Hospital,Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11422,552,MA,H_18370,"M.N Eye Hospital,Chennai TN.",Chennai,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11359,489,MA,H_22381,Madhuram Naryanan Ctr fr Exptnl Chl Autism Che TN.,Chennai,PVT AUTISM,PVT AUTISM,PVT AUTISM,Pvt,10,2017-08-21,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11396,526,MA,H_19775,"Madras ENT Research Foundation,Chennai TN.",Chennai,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,1,2017-03-20,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11330,460,MA,H_18721,"Madras Medical College,Chennai TN.",Chennai,Govt-DME,Multi,Govt-DME,Govt,1,2017-03-20,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11370,500,MA,H_22340,"Madras Scans And Labs, Chennai DC.",Chennai,DC PVT-STANDALONE,PVT-STANDALONE,PVT DC -STANDALONE,Pvt,9,2017-07-18,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11364,494,MA,H_19688,"Med All ,Kilpauk,Chennai DC.",Chennai,DC PVT-STANDALONE,PVT-STANDALONE,PVT DC -STANDALONE,Pvt,4,2017-04-12,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11423,553,MA,H_18625,"Medical Research Foundation,Chennai TN.",Chennai,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11472,602,MA,H_26127,"Medway Heart Institute, Chennai, TN.",CHENNAI,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,82,2025-01-06,2025,2025-12-05 10:57:38,2025-12-05 10:57:38
11432,562,MA,H_22575,"Medway Hospital, Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,15,2018-02-02,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
11465,595,MA,H_26006,"Meridian Hospital, Chennai, TN.",CHENNAI,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,75,2024-04-25,2024,2025-12-05 10:57:38,2025-12-05 10:57:38
11473,603,MA,H_26123,"MGM Cancer Institute, Aminijikarai, Chennai, TN.",CHENNAI,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,82,2025-01-06,2025,2025-12-05 10:57:38,2025-12-05 10:57:38
11474,604,MA,H_26138,"Mgm Healthcare Malar Adyar, Chennai, TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,83,2025-01-30,2025,2025-12-05 10:57:38,2025-12-05 10:57:38
11441,571,MA,H_23009,"MGM HOSPITAL, Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,33,2019-11-07,2019,2025-12-05 10:57:38,2025-12-05 10:57:38
11414,544,MA,H_18406,"Miot Hospital, Chennai TN. ",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,4,2017-04-12,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11440,570,MA,H_22973,"MK Speciality Clinic,Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,32,2019-08-06,2019,2025-12-05 10:57:38,2025-12-05 10:57:38
11431,561,MA,H_22294,"Murugan Hospital kilpauk, Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,8,2017-06-24,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11460,590,MA,H_25699,"Namar heart hospital, Royapettah, Chennai TN.",Chennai,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,60,2022-06-28,2022,2025-12-05 10:57:38,2025-12-05 10:57:38
11468,598,MA,H_26062,"Narayanaa Hospital, Purasaiwakkam, Chennai, TN. ",CHENNAI,PVT HOSPITAL,Multiple,PVT HOSPITAL,Pvt,79,2024-08-30,2024,2025-12-05 10:57:38,2025-12-05 10:57:38
11335,465,MA,H_26005,"National Centre of Ageing, Chennai TN.",Chennai,Govt-DME,Multi,Govt-DME,Govt,75,2024-04-25,2024,2025-12-05 10:57:38,2025-12-05 10:57:38
11408,538,MA,H_18217,"New Hope Medical Center, Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,4,2017-04-12,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11410,540,MA,H_20113,Nichani Hospital Royapuram Chennai TN.,Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,4,2017-04-12,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
13091,,MA,H_NVS,Nied Vallur Stabilization,Chennai,GOI,GOI,GOI,Govt,39,2020-09-17,2020,2025-12-06 04:39:29,2025-12-08 06:23:11
11425,555,MA,H_18633,"Noble Hospital,Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11477,607,MA,H_26191,"P.S.Rathanchand Manoharmalkothi DialCtr,Chennai,TN",Chennai,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,87,2025-05-28,2025,2025-12-05 10:57:38,2025-12-05 10:57:38
11346,476,MA,H_25709 ,"PADI UCHC-TANKER DIALYSIS UNIT, Chennai TN.",Chennai,CHC,Multi,Govt-MTM,Govt,61,2022-07-25,2022,2025-12-05 10:57:38,2025-12-05 10:57:38
11437,567,MA,H_18274,"Padmini Nursing Home,Chetpet, Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,30,2019-03-20,2019,2025-12-05 10:57:38,2025-12-05 10:57:38
11421,551,MA,H_18237,"Pavithra Hospitals Pvt Ltd, Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11455,585,MA,H_23542,"Pon Malligai Hospital, Adambakkam, Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,54,2021-10-22,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11420,550,MA,H_20715,Prashanth Hospital Velachery Chennai TN.,Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11365,495,MA,H_19412,"Precision Diagnostics,Vadapalani,Chennai DC.",Chennai,DC PVT-STANDALONE,PVT-STANDALONE,PVT DC -STANDALONE,Pvt,4,2017-04-12,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11403,533,MA,H_18630,"Pride Super Specialty Hospital, Chennai, TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,4,2017-04-12,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11427,557,MA,H_18214,"Prime Indian Hospitals Pvt Ltd, Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,5,2017-04-19,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11382,512,MA,H_25652,"Primex Healthcare Research Pvt.Ltd,Chennai DC.",Chennai,DC PVT-STANDALONE,PVT-STANDALONE,PVT DC -STANDALONE,Pvt,58,2022-04-28,2022,2025-12-05 10:57:38,2025-12-05 10:57:38
11369,499,MA,H_22092,"Pro Scan Diagnostics, Chennai DC.",Chennai,DC PVT-STANDALONE,PVT-STANDALONE,PVT DC -STANDALONE,Pvt,5,2017-04-19,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11449,579,MA,H_23682,"Promed Hospital, Kottivakkam, Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,51,2021-08-19,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11387,517,MA,H_18285,"Public Health And Welfare Society, Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,1,2017-03-20,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11457,587,MA,H_23683,"Radha Rajendran Hospital,Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,57,2022-03-23,2022,2025-12-05 10:57:38,2025-12-05 10:57:38
11389,519,MA,H_18304,"Radhatri Nethralaya T Nagar, Chennai TN.",Chennai,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,1,2017-03-20,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11451,581,MA,H_24109,"Rainbow Childrens Hospital, Guindy, Chennai TN.",Chennai,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,53,2021-09-18,2021,2025-12-05 10:57:38,2025-12-05 10:57:38
11475,605,MA,H_18361,"Rajan Eye Care Vidhyodaya East, Chennai TN.",Chennai,PVT HOSPITAL,Single,PVT HOSPITAL,Pvt,84,2025-02-26,2025,2025-12-05 10:57:38,2025-12-05 10:57:38
11367,497,MA,H_21210,"Roentgen Scans World Pvt Ltd, Chennai DC.",Chennai,DC PVT-STANDALONE,PVT-STANDALONE,PVT DC -STANDALONE,Pvt,5,2017-04-19,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11327,457,MA,H_18730,"RSRM,Tondiarpet, Chennai TN.",Chennai,MCH- attached institution,Multi,Govt-DME,Govt,1,2017-03-20,2017,2025-12-05 10:57:38,2025-12-05 10:57:38
11433,563,MA,H_22682,"S.G Hospital, Chennai TN.",Chennai,PVT HOSPITAL,Multi,PVT HOSPITAL,Pvt,21,2018-07-16,2018,2025-12-05 10:57:38,2025-12-05 10:57:38
